5504;-1.100000
904;0.000000
887;0.100000
1662;-0.200000
600;0.200000
407;0.200000
395;0.200000
682;0.200000
812;0.100000
830;0.000000
1387;0.000000
1448;-0.200000
573;0.100000
1203;0.000000
529;0.200000
1286;0.100000
600;0.200000
448;0.200000
1286;0.200000
528;0.200000
1021;0.100000
835;0.100000
1168;0.200000
1019;0.200000
693;0.200000
951;0.200000
1371;0.200000
1580;0.200000
946;0.200000
530;0.200000
1057;0.200000
463;0.200000
675;0.100000
799;0.100000
952;0.200000
411;0.100000
527;0.000000
585;0.200000
432;0.200000
854;-0.300000
924;0.200000
1275;0.000000
730;0.100000
570;0.200000
1197;0.100000
863;0.100000
1077;0.000000
1070;0.000000
850;0.100000
1421;0.100000
1761;0.200000
890;0.100000
1836;0.200000
1516;-0.100000
833;0.100000
1437;0.100000
1428;0.200000
789;0.200000
3502;-0.100000
892;0.200000
831;0.200000
648;0.100000
732;0.200000
791;0.200000
2631;-0.300000
1976;-0.200000
1935;0.000000
1425;0.200000
2263;0.100000
1832;0.100000
704;0.200000
776;0.200000
1172;0.100000
1439;0.200000
1881;0.100000
1289;0.100000
1720;0.200000
1199;0.200000
1959;0.100000
672;0.200000
1550;0.100000
1466;0.200000
966;0.100000
3112;0.100000
3093;0.200000
715;0.200000
1264;0.200000
1503;0.200000
1008;0.100000
1202;0.200000
900;0.200000
3064;0.100000
1218;0.200000
1902;0.100000
988;0.100000
1792;0.200000
3426;0.100000
1656;0.000000
1802;0.100000
656;0.200000
2004;0.200000
1638;0.200000
1140;0.200000
1805;-0.200000
1520;0.200000
2193;0.000000
2763;0.100000
1182;0.100000
1166;0.200000
3105;0.200000
3451;0.200000
3293;0.100000
1773;0.100000
4614;0.200000
2428;0.200000
1654;0.100000
1656;0.100000
2596;0.200000
3353;0.200000
2843;0.100000
2789;0.200000
1502;0.200000
5009;0.200000
4931;-0.200000
3484;0.200000
6037;0.100000
1225;0.200000
2088;0.100000
4424;0.200000
4397;0.200000
4363;0.200000
1634;0.200000
3807;0.200000
4445;0.200000
7156;0.200000
7300;0.000000
4852;0.100000
1202;0.200000
4617;0.100000
5953;0.200000
6468;-0.100000
1687;0.000000
5557;0.200000
4632;0.100000
2989;0.000000
1250;0.200000
2467;0.000000
1072;0.200000
3713;0.100000
2269;0.100000
4788;-0.100000
1168;0.100000
4118;0.100000
1876;0.100000
5226;0.200000
1828;0.000000
4757;-0.300000
2611;0.100000
2078;0.200000
2732;0.200000
1126;0.200000
1779;0.200000
4020;0.100000
5736;0.000000
4668;0.200000
1146;0.200000
3613;0.200000
6428;0.000000
2396;0.200000
4336;0.100000
2601;0.200000
3049;0.100000
3693;0.000000
1186;0.200000
1713;0.200000
2837;0.200000
3969;0.200000
3148;0.100000
5199;-0.100000
2824;0.000000
4240;0.200000
1399;0.200000
1646;0.100000
4566;0.200000
2488;0.200000
2178;0.200000
1514;0.200000
1608;0.100000
2332;0.200000
3412;0.100000
4529;0.100000
5276;-0.100000
4157;0.000000
2173;0.200000
2783;0.200000
3517;0.100000
5249;0.200000
2114;0.200000
4310;0.200000
2449;0.200000
2162;0.200000
6510;0.100000
3665;0.200000
5328;0.200000
5891;0.100000
3364;0.000000
7323;0.000000
6305;0.000000
6404;0.200000
4468;0.200000
7727;0.200000
5214;0.200000
7382;0.200000
8875;0.100000
2226;0.100000
2461;0.200000
4351;0.100000
2562;0.200000
5101;0.200000
4377;0.100000
5808;-0.100000
5689;0.000000
3561;0.100000
3497;0.200000
9541;0.100000
6271;0.200000
4750;0.200000
2524;0.200000
4388;0.000000
1353;0.200000
3443;0.100000
7697;0.200000
4676;-0.100000
2281;0.200000
2220;0.100000
6198;-0.200000
4893;0.200000
2832;0.100000
4516;0.100000
2515;0.200000
2805;0.200000
2535;0.100000
9429;0.100000
3717;0.200000
2301;0.100000
1385;0.200000
2965;0.100000
15920;0.200000
3123;0.200000
4559;0.100000
3413;0.200000
1241;0.100000
2730;0.200000
5638;0.100000
4771;0.200000
2100;0.200000
4134;0.100000
8766;-0.100000
5200;0.100000
3249;0.200000
3767;0.100000
6089;0.200000
1373;0.200000
5244;-0.100000
6952;0.200000
6281;0.200000
8118;0.100000
4992;0.200000
10914;-0.100000
3170;-0.200000
5624;0.200000
9837;0.100000
1657;0.200000
3835;0.200000
2107;0.200000
9206;0.100000
3571;0.200000
3242;0.000000
1926;0.200000
8539;0.000000
1112;0.200000
756;0.200000
2166;0.200000
4833;0.100000
1642;0.100000
2759;0.200000
3130;0.200000
1818;0.200000
5612;0.200000
2643;0.200000
4227;0.200000
7673;0.200000
3250;0.200000
2470;0.200000
8254;0.100000
4225;0.200000
3103;0.100000
8627;0.100000
3373;0.200000
3204;0.200000
8548;0.100000
1733;0.100000
3033;0.200000
4653;0.100000
2232;0.200000
1619;0.200000
4905;0.100000
2391;0.100000
12886;0.200000
3995;0.200000
8974;0.000000
2142;0.100000
1466;0.100000
5369;0.100000
1091;0.200000
4573;0.100000
5912;0.100000
2976;0.200000
1469;0.200000
6489;-0.200000
6496;0.100000
10772;0.200000
3997;0.100000
3362;0.200000
2420;0.200000
2558;0.200000
4249;0.000000
3352;0.200000
4968;0.100000
7019;0.200000
14433;-0.100000
3061;0.100000
8937;0.100000
5916;0.100000
3391;0.200000
3909;0.200000
2363;0.200000
4168;0.200000
4520;0.200000
6124;0.200000
2485;0.000000
9140;0.000000
9448;0.100000
12102;0.000000
1826;0.100000
6221;0.200000
4148;0.100000
2591;0.200000
5872;0.200000
3384;0.100000
9105;0.100000
9678;-0.100000
5768;0.200000
7087;0.200000
5759;0.200000
3927;0.200000
3969;0.200000
5650;0.200000
6038;0.200000
7925;0.100000
7540;0.200000
2129;0.200000
3823;0.200000
10631;0.200000
5203;0.200000
4449;0.000000
15047;0.000000
4926;0.200000
3509;0.100000
5183;0.200000
2279;0.100000
3114;0.100000
10266;0.100000
3239;0.200000
5117;0.100000
4291;0.200000
5226;0.200000
2940;0.100000
5709;0.200000
5853;0.100000
7677;0.200000
18252;0.000000
5344;0.200000
6516;0.100000
6910;0.000000
4978;0.200000
1212;0.100000
1145;0.100000
6688;0.200000
3277;0.100000
3026;0.200000
7321;0.200000
4009;0.200000
2968;0.200000
5013;0.000000
1470;0.200000
3374;0.200000
9494;0.200000
13424;0.100000
7074;0.200000
6293;0.200000
2297;0.200000
2026;0.200000
8811;0.100000
3088;0.200000
8070;0.200000
7174;0.200000
4156;0.000000
4960;0.000000
6137;0.100000
6435;0.200000
5724;0.000000
9405;0.200000
11998;0.200000
12619;0.200000
27768;-0.200000
6428;0.200000
6455;0.200000
1715;0.100000
18097;0.000000
2107;0.200000
16362;0.200000
9779;0.100000
7105;0.200000
6360;0.200000
6978;0.200000
5095;0.200000
16560;0.200000
3428;0.200000
6810;0.200000
2659;0.200000
3992;0.200000
6585;0.200000
11500;0.200000
8504;0.200000
4880;0.200000
7203;0.100000
9199;0.000000
3830;0.000000
12938;0.100000
7768;0.200000
8255;0.200000
5679;0.100000
5684;0.100000
8560;0.200000
4997;0.200000
16901;0.100000
3641;0.100000
8149;0.200000
3526;0.200000
6079;0.200000
6514;0.100000
5777;0.200000
20361;-0.200000
9068;0.200000
6176;0.200000
4704;0.100000
7221;0.200000
5053;0.000000
1539;0.100000
10480;0.100000
10145;0.200000
4748;0.100000
7936;0.200000
4064;0.200000
4969;0.200000
13492;0.100000
8510;0.200000
7371;0.200000
3071;0.100000
13044;0.200000
7975;0.200000
7318;0.100000
2801;0.100000
15947;0.100000
12776;0.200000
7928;0.200000
4606;0.200000
4244;0.200000
14013;0.100000
5535;0.200000
2753;0.200000
3910;0.200000
4810;0.200000
11508;-0.100000
3229;0.100000
4721;0.200000
7474;0.200000
6859;0.100000
4565;0.100000
11843;0.200000
6641;0.200000
4437;0.100000
6329;0.200000
7174;0.100000
4434;0.100000
3202;0.200000
16616;0.000000
4923;0.100000
6704;0.100000
6417;0.200000
6015;0.100000
5190;0.200000
2729;0.100000
9204;0.200000
14311;0.000000
3592;0.200000
7487;0.200000
9601;0.200000
3836;0.200000
20301;0.200000
5045;0.000000
6342;0.100000
15989;0.100000
2398;0.200000
14966;0.200000
5553;0.100000
5182;0.200000
2555;0.200000
9673;-0.100000
10177;0.100000
14435;-0.300000
1304;0.200000
4042;0.100000
5841;0.200000
8245;0.000000
13326;0.200000
7432;0.000000
14227;0.100000
5506;0.000000
19986;-0.300000
